id,value,category
99,1.3305195699639465,B
100,0.1788220093055384,A
101,0.5935979530444129,A
102,-0.009001977700925253,B
103,0.41251485416530753,A
104,-0.13097526152673683,A
105,-1.3543213529438793,A
106,0.04255749333798568,C
107,-0.5608737406181236,C
108,1.5122297026041098,A
109,-0.7626265512419035,C
110,-0.21265089535369677,B
111,0.08447982134471912,A
112,0.03138549377620601,A
113,0.7456177681058281,A
114,-1.2544960284006135,A
115,0.7952775874432464,A
116,0.2515922821832091,A
117,1.4303700708201579,C
118,1.0777502906884011,B
119,-0.49006576754818126,C
120,-0.4469159118533575,A
121,0.46943852134546254,B
122,-0.3764283178020937,C
123,0.7692016659166109,C
124,0.026376904862114203,C
125,1.2175543288063595,B
126,-0.2920283791164785,C
127,1.0311895162164086,B
128,-0.6797847372073637,C
129,0.902830422761567,B
130,0.6415039067544153,B
131,-1.1350476066153168,B
132,0.5152949837052525,B
133,-0.012408087404950347,B
134,0.001504165247567371,B
135,-1.0576376703057688,B
136,1.6070009099898483,B
137,-1.4597702822016543,A
138,-0.08980643487471811,B
139,1.6170292722045536,A
140,0.3467495649696459,B
141,-1.2759520483448517,C
142,-0.6216540534729731,B
143,-0.8451356841579827,B
144,1.785734570786473,A
145,0.9381749265581178,B
146,0.5982520847218687,C
147,0.2258460931839708,A
148,-1.104971393038055,C
149,-1.0444934768858913,C
150,0.5008029765202612,B
151,-1.196796802767607,A
152,0.2885477244367239,A
153,0.7174220958174984,B
154,-0.2461143776780838,B
155,0.7532295026963349,B
156,-0.0019449643176961112,A
157,0.236177599380498,A
158,0.5386551641601022,B
159,-0.7612174902180818,B
160,0.7534093143305903,B
161,-0.2870494988496502,C
162,-0.11292608682902994,B
163,0.10722297939555077,A
164,0.9496549831965445,A
165,0.45365032199888183,C
166,1.0738118940486698,B
167,-1.7484163919154827,A
168,1.3913930953898557,C
169,0.024445109331798685,B
170,-0.47042815340559596,A
171,0.41000911603269075,C
172,-0.8551517421653326,A
173,-0.5920090565673789,A
174,1.5090142137905687,C
175,0.7040749873957576,C
176,1.2946156286134016,B
177,0.052528097729032386,C
178,0.7010968694719265,C
179,-1.2013957086819798,C
180,-0.26690746998992837,A
181,0.09496443463933478,A
182,1.0750120234778637,C
183,0.7567010315768946,A
184,-0.9189199909484419,B
185,-0.6774237133634229,B
186,-0.06586920137574541,C
187,-0.9781706011143169,C
188,-0.02410075053060099,A
189,0.19399510409201134,A
190,-0.20050863116755777,A
191,0.3593052289001818,C
192,-0.9570250048892781,A
193,-0.2987292281330202,A
194,0.1414853388857069,C
195,-0.36131553327858934,C
196,1.7761354100385396,B
197,-0.8879559979492833,A
198,2.181843655325257,A
199,0.9223259171105352,A
200,-0.35685740942797284,A
201,0.2182160066990873,C
202,1.8643855670894658,C
203,0.07991501943360986,C
204,0.3467674433634255,B
205,-1.0828718715971422,A
206,0.8677990615480362,A
207,-0.11350040781411365,B
208,0.3400400048523958,C
209,-0.5692249457954867,B
210,1.0521381873137399,B
211,0.7766991174167659,B
212,-0.2651854447179423,B
213,-0.5050270317875256,B
214,0.999332706364391,B
215,-0.5942465019739956,A
216,0.46981820348152953,B
217,-0.3009927778160044,B
218,-0.32917406655353915,C
219,-0.19807962766540899,B
220,1.029253516588418,B
221,-0.5466903273925419,B
222,-2.3640468490021163,C
223,-0.7559148433446159,C
224,0.7275521403545399,A
225,-0.5875697131106713,C
226,0.9146834470517504,B
227,0.6708453807566288,A
228,0.6445856978558852,B
229,0.05253928976092923,A
230,-0.8082483878292972,A
231,-0.03190807530334032,B
232,-1.6567451829119302,C
233,0.8608745366570136,C
234,-2.1982966507380373,C
235,1.7917545287863967,A
236,0.8229681871325566,B
237,-1.5218073946427302,C
238,-1.541806268390319,A
239,1.3968531008656793,A
240,0.02071983442659148,B
241,1.8882989018759788,C
242,0.40821224504267445,B
243,0.0951907048901471,B
244,0.9200695064745236,C
245,0.373429024458987,B
246,0.5062795921587719,A
247,0.6468506852125229,A
248,0.913345655314362,A
249,-2.779412366741766,A
250,-1.1740272850190974,A
251,-0.7671747348122684,A
252,-3.6769805554208603,C
253,-0.7097446480917518,A
254,-3.073933598104356,A
255,-1.3952868675443497,A
256,-1.3957773253073718,B
257,-1.8965655138256114,C
258,-0.4558991214566824,B
259,-0.4693406360464317,B
260,2.490194802832334,A
261,0.24443867425927399,C
262,-0.8028982065534329,C
263,1.4200988982701908,B
264,0.2033635863391392,C
265,-0.31352059866669824,B
266,-0.5927401892320853,A
267,-1.7383179146102794,B
268,-2.040821228969115,A
269,-0.17330217719698626,C
270,0.33107132691890667,B
271,2.659552806067819,A
272,-0.3527877748972856,B
273,-0.19803187032030184,C
274,-0.22832028073230007,A
275,-0.5371624771725513,C
276,1.2822339021626687,C
277,0.7740565037461233,C
278,1.5116843607260033,A
279,-0.27427070021609,C
280,-2.824358075626237,C
281,-0.3007099145843683,C
282,0.730457896926784,B
283,0.8374435985039483,A
284,-0.36125689155320223,B
285,0.23122044839953043,B
286,-0.05906387778770823,A
287,0.45944302514984986,C
288,0.46962075511072776,C
289,1.1096177876467184,A
290,-0.994169605019624,A
291,2.3091852420636614,C
292,-0.19208585200240433,B
293,-2.1022878888750545,C
294,-1.3645110488821441,A
295,0.7790563484497427,C
296,1.244351585404949,B
297,-0.2528597749034211,C
298,0.050357473563906005,C
299,0.7434886545882832,C
300,1.6610534683680886,C
301,0.45749579620313036,C
302,0.8727210468868187,B
303,-0.9566638734531256,A
304,-1.294536677156948,B
305,0.3363532846885011,A
306,-1.0735035700253954,A
307,-1.3397601901434775,C
308,1.9460422523410508,B
309,0.03734542905008013,B
310,1.1064050293847232,A
311,0.7206545446669561,B
312,-0.09898200608587904,B
313,1.0892495864454186,C
314,-0.85973164311396,B
315,-0.4273824732714401,C
316,0.8458774966174459,B
317,-1.6713360431714221,B
318,0.006562811278353595,B
319,-1.885058996436914,B
320,1.4983281974880684,A
321,0.16468761073279325,C
322,-0.2727271266931611,C
323,-0.7877181580677077,C
324,0.479900282802371,B
325,0.7925724394947292,C
326,-2.7160402046148957,C
327,0.0952295892590401,C
328,-0.22006665716831617,B
329,0.8413372223846397,A
330,-0.8506218917883046,A
331,-0.2852146915083608,A
332,-0.9556748946876249,A
333,-0.6723256299485528,B
334,0.11379210166008398,B
335,-1.5275016485342312,C
336,0.4414679195318331,A
337,-0.8835497282683853,B
338,0.36433909936519243,A
339,-0.005314554876062852,C
340,0.5507532085097486,C
341,0.16209152008645036,C
342,0.777540220226768,A
343,0.08472614847690381,B
344,-0.990015041230029,A
345,-1.9175487969020675,A
346,-0.837246210743772,B
347,-0.90933287458584,C
348,1.844797669052654,C
349,-0.851758290272899,C
350,0.38367713892926547,C
351,-0.7305862539524918,B
352,1.0469388459674192,A
353,-0.5050472457183631,C
354,-0.3439413075131762,C
355,0.034877276494059174,C
356,-0.814181444096035,B
357,-0.5968965589015104,A
358,-0.7479446178738743,A
359,-0.4067060937957734,C
360,0.6061318827001317,B
361,-1.054231098356835,A
362,-0.2710258069641161,B
363,-0.34393887027174175,B
364,-0.6821235844377032,C
365,0.12608466632003887,C
366,-1.4286007713275441,C
367,-1.41397468140153,C
368,0.48531312401699567,C
369,-0.5692485179293132,C
370,-1.0237134265886139,A
371,-0.8239337553455904,A
372,-0.31456912960403516,B
373,0.19458489427102207,C
374,-0.49928292475475433,B
375,0.5012873742153641,C
376,-0.3420007617497482,C
377,-0.03925340775343314,A
378,-0.19846192938006743,A
379,2.2465052723345296,B
380,-0.19554007345477498,A
381,0.45258356600077043,A
382,-2.1870053161762293,C
383,-1.9647987548190813,C
384,-1.073226154025477,A
385,-0.7979151542543885,A
386,-0.2865777060062993,C
387,-0.07327247541403321,A
388,0.23196134095885326,B
389,-0.3492189521432451,A
390,-0.019154986246863723,A
391,-1.056369036865598,C
392,-0.15436941811211466,B
393,0.9450726682573778,B
394,-1.382567527896607,C
395,-1.2044816745794442,C
396,0.4131404327129637,B
397,-0.6180068614889719,A
398,0.4993955107781495,C
399,-0.9396692984533361,A
400,-0.31281700480250313,B
401,0.5068924372298698,B
402,-1.7041946173698364,A
403,-0.5442514134521776,A
404,0.4109614447930718,A
405,-0.1179329339861941,A
406,-0.9595980271871386,C
407,-0.6102112286055842,A
408,1.8931642353211333,C
409,-0.4484402931796559,A
410,2.210894796409243,C
411,0.7134729337394962,A
412,-1.230308629787709,C
413,-0.5478433933925467,B
414,0.3082295161036387,B
415,-1.209716609177725,B
416,0.20879719737919908,C
417,-1.7052200761132605,A
418,0.1272370435480357,B
419,-0.38760975796141384,B
420,-0.28164645720794906,C
421,0.46916579182346657,A
422,0.9892732943771404,C
423,0.035011189497509886,C
424,-1.3297118895635973,B
425,-1.4307025526577928,A
426,0.10378274292385327,A
427,-1.1484324637556154,A
428,-0.15774075961840012,A
429,0.706368135558398,B
430,1.5378838330195126,B
431,0.8881255426185302,C
432,0.47846481373482985,C
433,-0.3883523946097594,B
434,-0.8752460324796073,B
435,1.466295139587902,A
436,0.2563916690210381,A
437,-0.6711464596490415,B
438,1.3190426920517189,C
439,0.4053408812043579,C
440,-1.0959454483924502,B
441,-1.8889541221353183,A
442,-0.009446315374169971,C
443,2.2931340543139997,C
444,-0.027953586381479174,B
445,0.5369795168797871,A
446,-0.8280541741393603,C
447,1.240765159333455,B
448,-2.4178450337534514,B
449,-0.10623702428227084,B
450,0.19583581313865667,A
451,-1.1325891683461327,A
452,1.2979927923885235,C
453,-0.4744608650546693,C
454,-0.6867305755310598,C
455,1.5216165297469075,B
456,2.036124271137408,B
457,0.22097628974306643,B
458,-0.1493258511298871,C
459,1.5417543461985717,A
460,0.3313244026264648,C
461,0.8581435397580942,B
462,0.7993579286455679,C
463,1.2577168859799022,A
464,-0.8121923476800684,B
465,0.6432608939128324,C
466,-0.1641377447619707,A
467,0.5482657932525192,C
468,1.1907709214562883,B
469,-0.7522877374900785,C
470,-0.16856656892299698,B
471,-0.18623833784401653,A
472,0.37535448059103177,C
473,-0.7213631760697182,C
474,-0.3221021367040858,A
475,-0.3261625714321302,A
476,0.2993768394847606,B
477,-1.20901930214722,A
478,1.437138264305985,C
479,1.0174502582882834,C
480,0.9189982135488259,B
481,0.024767981639113836,A
482,1.2622105364608818,C
483,1.7384141802028081,A
484,0.9645189634167438,B
485,-0.5730646490411319,A
486,0.7233975477972824,B
487,-1.568109058111981,B
488,-0.2078124206412475,B
489,0.5036365272022034,C
490,0.6343847247579724,A
491,-0.28698089220068734,C
492,-1.0561091713008364,C
493,-1.0018550135333482,A
494,-0.5344392487400512,B
495,-0.06106438550705121,B
496,0.8359690451320063,B
497,-0.6231795273255691,B
498,-0.1420638898547264,C
499,1.0179274641349516,B
500,0.2619097286791674,A
501,-1.859246218694425,C
502,0.2885271399614244,A
503,-0.14873275720797346,C
504,-0.44535817667207916,B
505,1.2143464480353863,B
506,1.038721435007579,B
507,-0.7234517168422128,B
508,-0.6857291966553554,A
509,1.1926540758169217,B
510,1.5004498178192687,A
511,-0.17901365884024273,A
512,0.024420841815996113,C
513,-0.09860919312528163,B
514,0.08518166915236115,B
515,1.4308568203313101,B
516,-1.0319060721396156,A
517,-0.18064981676851308,B
518,0.9478711085929548,A
519,-0.4623629202330214,A
520,-1.4415014749938009,B
521,-0.5099916736254975,C
522,-1.098659306175908,C
523,0.041976560455402885,B
524,-0.465535000561807,B
525,1.3164273190444242,B
526,0.18200790689955357,B
527,-1.3487493001872821,A
528,0.041479381577893666,A
529,-3.316139881344348,A
530,-0.26292851546186086,A
531,-1.1055064361902538,B
532,0.4895676330056981,A
533,0.21208851182376828,A
534,-0.31159488187100154,B
535,1.2544016056806775,B
536,1.4100921053400473,A
537,0.7716245060907783,A
538,0.41091292756353376,C
539,-0.42393179067586634,C
540,-1.517200221215726,A
541,-0.21547706770898392,B
542,1.0547356075384,B
543,0.09593368320409319,C
544,-2.5551146032781893,C
545,1.6874418182203959,C
546,-0.07686880282619256,C
547,0.5196090708340065,A
548,-1.0782303581598331,A
549,-0.06541869230081303,C
550,-2.217026484197686,A
551,-0.3545513605429697,B
552,1.0760724159496449,C
553,-0.3346688333988459,C
554,-1.4473730637303186,B
555,-0.6195246757396913,C
556,0.7902570021415302,A
557,0.12131913051294528,A
558,0.03885978935646572,B
559,0.3916637320033578,C
560,0.5989533180411121,A
561,0.8511634523230999,C
562,-0.08731077179712397,C
563,-0.16752568054012684,C
564,-0.5248024248512652,B
565,1.0654974408834437,B
566,-0.40861675640328277,A
567,-1.7312889796167128,C
568,0.20180752177414996,C
569,-1.1567004582556444,A
570,0.18139364337179167,A
571,0.08749038540317743,A
572,0.15701019873855715,C
573,0.1164783227116486,A
574,-0.6854551895705416,A
575,1.1730964382905529,C
576,1.2071218807128086,A
577,-0.43576391536262676,C
578,-0.38343363912401124,B
579,-0.06144359426454166,A
580,-0.5902565183086061,B
581,0.04419847474199799,B
582,-1.1691591304627746,A
583,1.2733103067580438,B
584,0.5712651167169491,C
585,0.16235740213149577,A
586,-1.2379343834877925,C
587,-0.5550473332009049,B
588,-0.5154108734656646,A
589,-0.6882678828824942,A
590,-0.3252396344911443,A
591,1.0509006005629338,A
592,-0.7497872261810573,A
593,-0.4440854383075721,A
594,0.04462408727008016,A
595,0.28327451362609146,B
596,-0.013315373484239808,C
597,-0.16164773558428958,A
598,1.1401613477220855,C
599,1.4077280605555467,B
600,0.06505603188798928,B
601,-0.592525291066356,A
602,0.9898587429595934,C
603,1.515886964187667,A
604,-1.206136092299304,B
605,1.5043519943755863,A
606,-1.8698899036668093,A
607,0.8366267526519153,C
608,0.029236862410072135,C
609,0.058868197822760336,C
610,-1.1238844021487735,B
611,-1.3075285368668894,B
612,0.406108853068017,C
613,-0.2590780681941615,C
614,0.736107748659084,B
615,0.1935747191726928,B
616,-0.7116184875200375,B
617,-0.3878420743058601,A
618,-0.17713982493228367,B
619,0.06840396211112824,C
620,1.344341089885932,C
621,0.3947723271234707,A
622,-1.9462814689506924,C
623,1.5819317559076373,A
624,-0.6311025794976755,C
625,-2.9563516677232498,A
626,1.9552643313392903,C
627,-1.169072701290204,B
628,-0.8215276175469121,B
629,-0.9539946983144408,C
630,0.8307096899437508,C
631,-1.4598987106161019,A
632,1.9536092919473205,A
633,0.3985622707122616,A
634,-0.910575055398698,A
635,0.813065887416751,A
636,1.3028925573958547,B
637,-0.18448684689173012,B
638,0.11254587714440696,A
639,0.695117720575398,C
640,-0.9301385142161777,A
641,1.0060602260777702,C
642,1.2682676060625655,C
643,0.7655372936212484,B
644,0.8616441414001578,A
645,0.3625884974456677,B
646,0.6945189451246366,C
647,0.08044745614191559,C
648,0.14692716169486597,A
649,-0.4477045249663789,B
650,-1.1319199534106663,B
651,-1.0561055969596982,C
652,0.6094393595829246,B
653,1.2852959911437922,A
654,-0.012590603936568728,A
655,-1.209678752723962,A
656,0.16380422678314507,B
657,0.5142350565258069,C
658,-1.2515242728167053,C
659,0.8136692928463987,B
660,0.674688348017194,C
661,1.9697906508298848,C
662,-0.9330716746064139,C
663,-0.004187334535505709,A
664,-0.956595604818412,B
665,-0.9654284323687014,A
666,-0.033761925120835846,B
667,-0.6984679370790562,B
668,-0.4347506686715689,A
669,2.514639298785241,A
670,-1.5971330380102011,C
671,1.0621799745288805,A
672,1.5190446500380959,A
673,0.10078624400823054,B
674,1.748758602768819,B
675,0.9738629515258141,A
676,0.7867715370154673,A
677,1.0998919298313614,C
678,-2.846221501560568,C
679,1.4354239162837992,A
680,-2.058048636030416,C
681,-0.9482997021982836,B
682,-1.36248362296954,C
683,-0.16470234553341895,B
684,0.17678672318210875,B
685,-1.1936603145652476,B
686,2.10563260001113,A
687,-0.12463488558158722,C
688,-0.27862009250465714,C
689,-0.7084757433241422,B
690,1.827712985039996,A
691,2.1490604054131133,C
692,-1.380874347289327,B
693,1.0131532555418035,B
694,-0.11648574459905023,A
695,-1.7795261522851615,B
696,0.4704599291975758,B
697,-0.4139182354607223,C
698,-1.6652755916930955,C
699,0.36100831110304543,A
700,1.6757020995157395,C
701,0.5950150383473433,B
702,-0.029179072216165263,C
703,0.31696710743718964,A
704,2.0768375918917164,A
705,0.6690486658138926,C
706,2.423092800539709,C
707,1.4113801510234367,B
708,-0.7438799356161212,A
709,-0.1850577270331706,C
710,0.0111640928054043,A
711,0.24560883708047287,C
712,-0.5696612434629912,C
713,-0.39645292148408046,B
714,0.33307658709360666,A
715,2.600401170245635,B
716,-1.7770447100578668,C
717,0.1527113613445398,C
718,-0.5420011096668895,A
719,0.4713396592430206,A
720,-0.8040836932236648,A
721,0.9175704111474925,A
722,0.40404537157555775,A
723,-0.8848483706392594,B
724,-0.20937150740929375,C
725,1.7879109700375957,C
726,-0.3314826843775977,A
727,0.25832415289966154,B
728,0.48338987787632837,A
729,1.871581571875232,A
730,0.48524774154591743,A
731,1.806979190491095,C
732,1.0188942261935092,B
733,0.6613160606712343,A
734,-0.8241865558977167,B
735,-0.279683363098742,B
736,-1.1057983372024836,A
737,0.7059610476913235,B
738,1.2271213691072607,A
739,0.8592578416627699,C
740,-2.0720840323524135,B
741,-1.1776830184385692,A
742,-0.191331181844712,B
743,-0.1352028207357112,C
744,-0.5686804555522409,B
745,1.226062114940575,A
746,2.431154042873234,A
747,-0.05590678237695674,B
748,1.0479147111830485,A
749,0.38999721874403975,A
750,0.3826727428841398,B
751,1.9275579817955986,B
752,0.9161826207925765,B
753,-0.35684844885836287,C
754,-0.9685601892713324,A
755,0.31167975272877946,C
756,0.9290162723327202,A
757,-2.22740524882458,A
758,-0.4159577190834935,C
759,-1.828519980079769,A
760,0.7518264411962118,C
761,-0.09221119126037129,A
762,-0.6053415536739407,A
763,-0.6943205812672717,A
764,-1.7000935785431506,A
765,-0.272793763144638,A
766,0.5093273589663938,B
767,-0.3395224458268552,C
768,-1.4518933075945541,B
769,0.8388046878500153,C
770,0.18032089930561787,A
771,1.6687301926847165,A
772,0.33583538090145654,B
773,0.4103339509156565,C
774,-1.0427257047234129,A
775,-1.5609923383517277,C
776,-1.3997328936649123,A
777,0.11470727217323842,A
778,0.13292036457785356,B
779,-1.6917839035765698,B
780,2.013272213665695,B
781,-0.19581081470684997,C
782,2.5515427357404774,A
783,-1.6146042149832545,C
784,0.6268157734803054,B
785,-0.10468674628567246,B
786,-0.11567164938532054,C
787,0.8200630398958848,C
788,1.5125159602795055,B
789,-0.20582711483879676,B
790,1.0310610494145247,C
791,-0.5379399558552047,C
792,-0.5129322424239552,B
793,0.7869197771484346,B
794,-0.23889812257756735,C
795,1.4035669114947256,C
796,-0.15613515237784145,B
797,-0.8229311735582315,C
798,-1.242334011813917,C
799,-0.9436395593180135,B
800,1.3135881115379275,A
801,-0.977962849289286,A
802,-1.9927494493778506,C
803,-0.6478547930360922,C
804,1.399304589162719,A
805,0.11595117994809342,B
806,0.10451684546452653,C
807,-0.04031582957660719,C
808,0.6822010999854552,B
809,-0.47731946873928094,A
810,-0.5891400121529293,A
811,1.5394573564587173,C
812,1.735399792804537,A
813,-0.8016896300622772,A
814,2.30695818616745,C
815,0.4521919123280909,C
816,0.5874693669484029,A
817,-0.5881631219245528,A
818,-0.15865855563440528,A
819,0.18239421320249227,C
820,0.6363914619188968,B
821,-0.399572594742897,B
822,1.4710969544515724,A
823,-0.316576882008247,A
824,-0.16043843544632985,B
825,-0.5122800362164199,C
826,1.311892421908335,B
827,-0.5331077469889358,B
828,0.37029914553496673,C
829,-0.6948999586067747,C
830,-0.12287305928855731,B
831,1.3124895036802933,C
832,0.04999996423119196,B
833,-0.19498764623174175,C
834,0.01302782029357942,A
835,0.6298357139461741,B
836,0.8761750217794106,C
837,-0.3470964600003445,B
838,-0.17552757108815945,C
839,-0.19406731007405148,A
840,-0.2872102656261085,A
841,0.2638992238757865,C
842,-1.7205289132072503,B
843,-0.7256450513480782,B
844,1.564857452353835,A
845,0.6857882688689741,C
846,-1.2312973084809467,B
847,0.08332594949573546,B
848,-0.5328355217336933,C
849,-1.1536536038060832,B
850,0.21652485578841274,A
851,0.8135355954724615,A
852,-0.4874500252304166,A
853,-0.5467550645225305,B
854,-0.21663600849338652,C
855,-0.3454400089891623,C
856,-1.5818963884128474,A
857,-0.047255650544490636,C
858,1.627723068841375,B
859,1.898564369636038,A
860,-0.19948168119741072,C
861,-1.0061079901312922,B
862,0.5181398368570579,A
863,-1.9680259611784472,B
864,-1.3480973985917177,B
865,-0.7480193111914317,B
866,-1.2216468083767242,C
867,-1.5785870900414614,A
868,-1.1750093114744375,C
869,-0.6417394156538547,A
870,-0.8631657926735433,A
871,0.5499150262683817,B
872,-1.5197917350777201,B
873,1.075593251984888,C
874,-1.0942641732824951,A
875,-0.5069738557735219,C
876,2.0218481934928216,C
877,-1.0392468093336658,C
878,1.5993421748601324,A
879,-1.413490163665328,B
880,-0.9067826255133694,C
881,1.3004809759027207,C
882,0.06175399226354798,A
883,0.029248595601384854,B
884,-1.7880249222148057,A
885,-1.6196940278246363,B
886,0.5228410260880566,B
887,0.9085834690983928,C
888,0.44582309971276995,C
889,0.02092313331295145,B
890,-1.3535276898482742,C
891,-1.9216796216694423,C
892,1.3490966732347134,A
893,0.3775167335535069,C
894,1.3020760643822489,C
895,-2.3100549651962057,C
896,-0.08955321695053113,C
897,-1.5087324071836614,B
898,0.7825426954024363,C
899,0.3778015358058281,A
900,0.6258867013324854,A
901,-0.13327245221347667,A
902,-0.01100653158416512,C
903,1.0067847108629724,A
904,0.2809643881018382,B
905,-0.7177010538250161,C
906,0.13902738150572524,A
907,-0.12122885857364508,B
908,-0.23298342109171613,B
909,-0.6040657298089266,C
910,1.973504265464607,B
911,-2.09112926311524,A
912,-0.7461332045404291,A
913,1.7498118974849963,C
914,-0.5558608264876044,B
915,0.9452546140508632,B
916,0.0024866551358877363,B
917,-1.0874911771446905,C
918,-0.49632084761994116,C
919,0.469311458571903,B
920,0.2905725587080027,B
921,1.347070851211389,A
922,-0.2842091660624977,C
923,-0.6665529496115002,B
924,-0.20793559112192517,C
925,0.08256848239393402,A
926,1.045045894911172,B
927,0.20570912957811857,B
928,0.9878196301750584,A
929,1.495831754513526,C
930,-0.9997292957491439,C
931,-0.48032603144963676,B
932,-0.9243873104553283,B
933,-0.14155009477296995,B
934,-1.1769121042724744,B
935,0.7198866480364864,C
936,1.5203144383997458,C
937,-0.4811595368342155,A
938,-0.03648606846018391,B
939,1.0342066946152466,A
940,-2.4320319229538656,A
941,-1.1031188533325496,A
942,0.39967466063291723,C
943,1.6642416903298707,B
944,1.207057919551722,A
945,-1.655245822714323,A
946,1.7613066357754443,B
947,-0.9846597049817711,A
948,0.5160351834799605,B
949,-0.2581207624580205,B
950,-0.5325844186420242,B
951,-0.23157267239666204,A
952,0.026922249216497007,A
953,0.3105029466830037,C
954,0.31607835183587774,C
955,-0.5469346861510773,C
956,-1.031987049837958,C
957,0.170243916777152,B
958,1.0402170793486563,C
959,-2.9863670459582354,B
960,0.6132815350657671,C
961,0.04633889306134604,C
962,-0.07490334384792668,C
963,0.26835211855562796,B
964,-1.9532787486042866,C
965,0.09840781594475304,C
966,1.5252665499668623,C
967,-1.0227531033137711,A
968,-1.1329812720011339,A
969,1.4272066751697468,C
970,0.6306708163123965,A
971,-0.8809618190557708,B
972,-0.6583147153611013,B
973,-0.292783852669544,C
974,0.7318898648620252,A
975,0.2722476175172648,A
976,-0.20443352728694256,A
977,1.2233570896986177,C
978,0.17819454428333206,A
979,0.3897781401744409,A
980,-0.027157769105863445,C
981,-0.5143647246394406,C
982,-0.3237971745348448,C
983,-0.11296840330914902,A
984,1.5781260887832045,C
985,-1.1424730043457871,C
986,0.32811263495732845,A
987,-0.21516149276910057,B
988,-0.6839857592419649,C
989,-1.0239949541521065,A
990,1.3985694189303859,C
991,-0.19526309738061418,C
992,-1.863454420979791,C
993,0.5689562775405039,A
994,-0.6196975410047915,B
995,0.212314881023267,A
996,0.2414248865775413,A
997,0.04705668846892868,B
998,-0.37501499700985724,C
999,-0.0673617818634858,B
1000,-0.32771373421283456,B
1001,-1.931892406476892,A
1002,0.20901704950317157,C
1003,-1.7661652313273013,A
1004,-0.8732918873542657,C
1005,0.4917624121757457,B
1006,2.044444812760664,C
1007,0.2511124926036795,C
1008,0.4961675400672782,A
1009,-0.6987055285572695,B
1010,-0.30475908318325373,C
1011,-1.3908632320833698,A
1012,0.0432933317334697,C
1013,1.866990449599651,B
1014,1.0574125960518868,C
1015,0.4830787153108533,A
1016,-0.38631968405609957,B
1017,0.4718496364871996,A
1018,1.2690771814724893,B
1019,-0.18805790504068395,C
1020,1.3254603647901704,B
1021,-1.0193676513004328,A
1022,0.2272245892574863,B
1023,-0.6845347543571141,C
1024,-0.14212470510001962,C
1025,-0.8201928202585398,A
1026,-0.7335334940705555,C
1027,-1.2177113611897281,C
1028,0.04798298666167327,B
1029,1.4249790071750303,C
1030,-0.11976175410831008,B
1031,-0.40765522995343717,B
1032,0.013662543380145322,B
1033,1.2133274397604663,B
1034,1.7932410000937444,C
1035,0.6086501044732476,C
1036,0.11277472164523251,A
1037,-0.8593016774383405,C
1038,0.04819803971508881,B
1039,1.8628177129126677,C
1040,-1.315184841316038,A
1041,-2.304360327961023,A
