id,value1,value2,category
196,-0.8036166802333499,42,B
197,-0.3685852143894755,7,A
198,1.987046507303828,83,A
199,-0.9033353775304286,20,A
200,0.5981203824838218,21,A
201,0.1081954517692994,59,C
202,-1.3641521420173464,47,B
203,0.1650249751102175,18,A
204,0.6187663011970576,40,A
205,1.1687379133636502,53,B
206,-0.5262802413670523,21,B
207,-0.6654106321518575,3,A
208,1.9299874723870152,32,C
209,-0.2571606331715892,69,B
210,-0.0148515062896054,10,B
211,-0.2590892616448431,61,A
212,-0.3729225688986844,40,C
213,-0.3145281089697228,80,A
214,1.1116098459398518,18,A
215,0.4653457244766142,61,B
216,0.1333939652142616,28,A
217,2.999566701650594,7,C
218,0.8152152680426271,12,B
219,2.669486364512299,32,A
220,0.6372058956102042,39,C
221,1.7870260502311828,20,A
222,-0.8272407880387265,8,B
223,-0.7796534813529082,33,B
224,0.4196823476487912,66,B
225,0.4322344148254021,94,C
226,-1.0962220013454511,99,B
227,1.9561883875584576,6,B
228,1.0599337491810163,37,A
229,0.5603150487742906,26,A
230,0.4987823003129457,35,C
231,0.8434732605497287,71,B
232,1.66476917448909,45,C
233,0.7900724571191612,46,A
234,-0.0658976678346851,10,A
235,1.2490336444870205,45,C
236,-0.6893976364825711,8,A
237,0.4643648103630699,74,C
238,0.9326402768110804,10,C
239,-1.2932257144376038,48,B
240,-0.1880224376560639,21,A
241,0.9051510109400822,21,C
242,1.4161118348536086,81,B
243,0.6124804390104066,97,A
244,0.6597894639516805,95,B
245,-0.083395900652372,36,B
246,-2.1902973573497477,98,A
247,0.3976380424917921,10,B
248,-1.0814951935821424,10,A
249,0.1344554086256238,73,A
250,0.2750930273369251,64,A
251,-0.2431728720230153,64,A
252,0.2933958070836566,89,A
253,-0.5791932301281112,8,B
254,-1.109782939192373,90,C
255,0.4522017204066619,95,A
256,-0.468053786622626,47,B
257,0.7286550345124956,82,B
258,-1.2797947679456845,52,C
259,-0.6312832768735516,56,C
260,-1.4573629713234173,5,A
261,1.0130506009944626,20,C
262,-0.1534560775738364,18,A
263,-1.297718653976144,81,B
264,0.5678167283496355,25,A
265,-0.4571773475195688,6,A
266,-0.4851566354297555,71,B
267,1.7595596140584997,61,A
268,-0.1700146486644723,51,B
269,-0.2596335607210318,14,C
270,-1.0400686748449488,55,B
271,-0.4223801751519917,15,B
272,-0.5277612935261975,31,A
273,-0.3873390133355507,62,C
274,-0.4921717474729646,91,C
275,0.226253493223743,93,C
276,-1.231063795165965,85,B
277,0.6234333119606845,64,A
278,-0.1201397848336564,60,C
279,0.5862153770291233,72,C
280,-1.5736248038819602,15,A
281,-0.4480362210308944,52,B
282,-0.736955798103064,48,C
283,1.5528593198782998,64,A
284,2.7612205176188263,66,A
285,-1.2850077359357226,91,C
286,3.665140891340324,88,B
287,1.5272724540349103,4,C
288,1.9161790360641973,18,B
289,-0.6357694003920212,32,B
290,0.8754183926020458,2,A
291,-0.7727289828284329,46,C
292,-0.0685167867670317,21,B
293,-0.0431811580748005,76,B
294,-1.565151674144895,47,A
295,-1.0597580544807434,86,C
296,0.9487415331870902,42,B
297,-0.3893468836784213,70,C
298,0.7225047711326817,64,A
299,1.1667083164666618,18,C
300,-1.132846550339313,7,A
301,-1.5880259759346684,50,B
302,-0.3156988940122131,43,B
303,-0.8529635897476333,72,C
304,0.0050382721098469,54,A
305,-1.6488243483931793,42,B
306,0.0730943004902541,89,B
307,0.4703408074158192,73,C
308,-0.2690978949691192,85,A
309,-1.0323148177668235,3,A
310,-1.2256980479915125,28,A
311,0.5100400435577517,47,B
312,1.4406008673951851,20,C
313,0.0203877723659333,13,A
314,-1.0051468496705878,63,C
315,0.0312629967495491,8,B
316,-0.0197492699079155,47,A
317,0.2579935696498939,33,C
318,0.6115122898816708,5,C
319,-1.4591410642150169,37,B
320,-0.0584237863576189,88,C
321,-0.4855185231671669,25,A
322,0.010645786847683,57,C
323,-0.6528632467252523,91,B
324,-0.4283541847915023,66,A
325,-1.1586003008381125,88,C
326,-0.2802098432833116,63,B
327,1.3494841575407062,52,C
328,1.0745896995206272,70,C
329,0.4570524926128752,64,A
330,-2.151335338908515,99,A
331,0.7800207064313474,99,B
332,0.355052744109869,93,B
333,0.629911760223135,47,A
334,-0.2907201160900795,37,A
335,-0.9970059413739626,56,C
336,-0.9455565153201944,75,C
337,1.3602881273338667,16,A
338,-1.08870265703445,72,B
339,0.6350571746238325,32,C
340,-1.2503049069338303,16,C
341,-1.0866459535579664,58,C
342,0.0985585356608632,25,A
343,-0.3728784375209327,38,C
344,0.6108550250046698,50,C
345,0.0770330168539269,52,B
346,-0.4481210527010384,50,C
347,0.3683477899574198,20,C
348,-0.6420404094227532,48,C
349,2.1162384950924373,81,A
350,1.043440723611623,85,A
351,0.575719099151234,1,C
352,-0.3936848073467773,98,C
353,1.5088206477277264,61,A
354,1.8549095283455728,36,B
355,-0.7176960375138571,10,B
356,0.0267693772428226,28,B
357,-0.2736180241190475,35,B
358,0.026364408171933,70,C
359,-1.0725418895155796,55,C
360,-1.7108628384055165,74,A
361,-0.4965824129432779,54,A
362,-0.979568176640858,20,A
363,0.2133236522634125,31,A
364,0.3290448734170846,55,B
365,1.0781094338173167,74,C
366,-0.1559931624635073,52,C
367,-0.1840529259801756,2,C
368,1.4317387355957834,20,A
369,0.0015457984116723,57,C
370,0.4407991692884843,7,A
371,1.1372941448739993,24,C
372,0.898230131497535,8,B
373,-0.0707426859107625,66,A
374,1.5978791878667522,82,B
375,1.2290077591608062,95,C
376,1.0745019197952217,79,C
377,-0.7533258121674191,43,A
378,0.3265142527713299,49,B
379,0.7664472398485093,72,C
380,-0.515670462828551,20,C
381,1.4885729955044884,30,C
382,-1.040537127618164,52,C
383,0.4108593510449524,6,B
384,-0.5452988296039255,38,B
385,-0.3483253117877329,5,A
386,0.5831141622244173,51,B
387,1.1523020646370703,75,C
388,-0.1387673535067504,4,C
389,0.9045293055895266,84,C
390,0.1124794485118336,54,B
391,-2.7897856218907044,80,B
392,0.1085388611946371,95,A
393,-2.210117697228181,55,B
394,-0.8618110711293647,19,A
395,-2.0433413171009898,59,B
396,0.9598969762210988,71,C
397,1.3634345460646906,60,B
398,1.263977912121666,68,B
399,-0.7990074058287653,83,B
400,-1.6769922626822589,1,C
401,0.7525583285920796,23,A
402,0.0535345993435613,54,B
403,-1.9121388918796505,75,C
404,-0.5502744411969437,53,A
405,-0.0246915264164028,38,C
406,-0.1229811871176913,44,C
407,1.9430815724203332,72,B
408,-0.1263692282398468,49,C
409,0.1082208047764405,52,A
410,0.0669345180661293,34,C
411,-0.8539942859950371,33,C
412,1.0589017132929637,6,A
413,-1.2223607754781327,19,A
414,0.0513303915038144,81,C
415,-0.811071445362699,69,A
416,1.6512219660983298,66,C
417,0.0067929540794533,91,A
418,-0.3647872971146612,62,C
419,0.160814292895159,39,A
420,-0.8134914518097893,70,C
421,0.3390576427849541,14,C
422,0.5263482274751236,56,C
423,-0.7075397330378563,80,B
424,0.1198081337402315,28,C
425,1.1728068248420012,30,B
426,1.4143014583034157,28,C
427,-0.788816445813599,60,B
428,-0.1693375269504833,66,C
429,-0.9077432951914914,90,C
430,1.254769089277215,16,B
431,0.6922233173593124,15,C
432,-0.4531941192876638,40,C
433,1.1670814240303509,42,B
434,-0.4899266438723653,99,B
435,-0.2535728658676515,66,C
436,-0.3519418295348197,96,C
437,-0.8161753306914673,3,C
438,-1.6006658926255397,16,B
439,0.0708640623291754,51,B
440,0.9833458506761484,40,C
441,0.6153421448380811,51,A
442,-0.6724515119739345,39,A
443,0.4767619096531351,30,C
444,0.2124878496860139,7,C
445,-0.4948533861531058,74,A
446,-0.9199497099059272,82,B
447,1.5540038487156018,18,C
448,0.3138129051649257,26,A
449,0.1400699531440195,36,A
450,-1.1565980083460523,48,A
451,0.1349349551588259,65,A
452,-1.1270402975463836,12,C
453,0.6732324936685677,77,A
454,0.2754619575275827,96,B
455,2.312374905050619,78,B
456,0.8400407626264165,19,B
457,0.4000676747961701,68,B
458,-0.5983835803622106,10,A
459,-0.7121644591887306,96,C
460,0.2334274342481632,25,C
461,-2.3285742998562142,79,C
462,-0.5351361646901523,58,A
463,1.0602867407183298,32,B
464,-1.5875412428769486,6,B
465,-2.1455298388694644,7,C
466,0.4328003719197526,87,B
467,0.0484111299858845,55,A
468,0.3552362917894142,50,A
469,-0.6186690559328341,39,B
470,0.4518764627082666,78,C
471,0.8487209605236824,39,C
472,-1.7152153500597802,21,A
473,-0.1887941547121281,52,B
474,-2.234515805990435,48,B
475,-0.0535438011650539,89,C
476,-2.375359934337205,87,B
477,0.1287959003603746,50,B
478,-0.0051752739117093,1,B
479,-0.4633824665953274,97,C
480,0.4723051815023514,60,C
481,-1.2987194565829407,28,A
482,1.920606149778029,1,C
483,0.9600244078362622,91,C
484,0.2420627870599543,6,B
485,1.1441006572971175,48,C
486,-0.5848756259587232,79,A
487,1.0714721998917975,91,B
488,-0.6044982775483723,20,C
489,-0.8083909398373491,14,B
490,-0.6362468576754455,91,A
491,-0.2513515615211547,91,C
492,-0.9940174392835248,97,B
493,-1.1364824890957264,72,A
494,-1.160505547277344,14,A
495,-1.7278199711874576,3,B
496,-0.659584446371242,80,B
497,-0.3014146913661444,78,C
498,2.121596891526325,33,B
499,-0.0201432222019095,87,B
500,-0.3945394830293149,71,A
501,-0.3473166575322278,25,C
502,2.3660127245101816,37,B
503,1.2221936470523371,10,C
504,0.7468111855812123,81,A
505,-1.3891776189235543,81,C
506,-0.1433659014138617,1,A
507,0.4556929420588921,31,C
508,-0.2446095302229628,59,C
509,-0.9606754932008944,17,B
510,1.9167553887383928,29,A
511,-1.149604744444212,83,C
512,1.165805967220433,46,C
513,-0.4612026944417735,95,B
514,0.9111018803013328,45,C
515,-0.3930908096884514,90,B
516,0.4306013723413354,78,A
517,1.1721474718509934,85,B
518,-2.3374424197730157,46,A
519,-0.328287855886166,26,B
520,1.2005518299700892,74,B
521,0.2514385506798328,88,B
522,-1.4789402123485034,19,A
523,-0.3185082289393049,11,A
524,-0.736750735706364,58,B
525,-0.5602878420544354,92,B
526,1.0084669641925132,58,B
527,0.5318320223746243,10,A
528,1.3580913244868715,23,C
529,1.9418140152101648,99,B
530,-0.0988157751638508,54,B
531,-1.914909280262866,2,B
532,-1.6497464233317298,55,B
533,-1.3016261960177846,97,C
534,-0.7450847344491274,92,A
535,1.5686411379369838,11,C
536,1.0107604619833208,6,C
537,0.4377444674428221,6,B
538,0.1806229473759948,43,B
539,0.2954063275294838,52,A
540,0.7069143678428005,22,B
541,-0.7733200740791902,9,C
542,1.3539070150696402,82,A
543,-0.3058709078740983,21,B
544,0.338012122392229,35,B
545,0.4392370591418041,73,C
546,-1.8595784156268096,49,B
547,-0.2494617231649727,33,C
548,1.108858229755198,5,A
549,-2.3012986372773017,16,C
550,0.5092624612934947,44,A
551,-0.751702125750833,71,C
552,0.64793801008195,84,A
553,1.142455312810584,52,A
554,1.4872754272480149,44,C
555,-0.4608106762097976,75,C
556,1.609319977985794,94,A
557,-0.4485473246969283,82,C
558,3.04029389071385,77,B
559,0.1213957563130312,26,A
560,-1.4945540755691429,71,B
561,-0.3614888724155282,33,A
562,0.4487178910156312,31,B
563,-0.0537122299985721,39,C
564,0.4948828773976101,52,B
565,0.3503572730394579,50,B
566,1.5800881951141224,3,C
567,-0.6731515563351156,17,A
568,1.5435578916041317,5,B
569,1.6117898389777654,46,A
570,0.7762787151989561,17,C
571,0.4211350941937238,68,A
572,-1.8187362550517416,54,B
573,-0.8081178004135069,86,C
574,-2.576586544747466,7,A
575,1.5814753810321955,39,A
576,-0.7414778638232261,3,B
577,-0.4133238043276789,33,A
578,-0.3441648244143299,48,A
579,-0.3207348496129537,54,A
580,0.9876490748426908,29,C
581,1.020838219538225,67,B
582,0.4278333277635928,10,A
583,0.0492285480873677,53,C
584,0.8833494442312111,16,C
585,-0.3318752280040918,32,C
586,-0.1937136775134199,31,A
587,-2.067322359284709,57,A
588,-0.1361794410579521,83,A
589,0.8201639654595986,56,B
590,-0.7030628916989213,65,B
591,1.2511688968710344,23,A
592,-1.361434460654147,40,B
593,0.2270270832478627,22,B
594,-3.8511260275456367,38,B
595,-0.3600869677952967,17,C
596,1.377621479207665,58,B
597,-0.3801556217109678,83,A
598,0.3305523879288975,67,C
599,-0.98859676742738,4,B
600,4.547282368717769,40,A
601,-1.2604535924388696,1,C
602,-2.317762137584487,74,C
603,0.9490508382739592,84,A
604,-1.952347389146058,84,C
605,1.1252573916064028,63,C
606,0.6001675469253182,8,B
607,1.0277913106484449,13,B
608,-1.9356590731166028,42,C
609,0.212248756479995,65,C
610,0.2788556557227731,37,C
611,-0.2883804028844455,26,C
612,-0.6095650168300385,36,B
613,1.3099723758479027,10,C
614,0.2171579886907793,74,C
615,-0.4558498110893001,18,B
616,-2.1812605601962196,48,A
617,-1.0724316677180978,53,B
618,-0.9368834379809232,15,B
619,-0.5338102671953765,17,B
620,-2.294357177076908,72,C
621,-0.2298948550718215,67,A
622,1.3941085077729285,98,B
623,0.2867347509854989,82,C
624,-1.2155098557922508,80,B
625,0.2497030895320234,11,A
626,-0.1808069485434414,4,B
627,-0.6004045899797344,19,C
628,0.0956225064539535,83,C
629,0.4315034626796774,62,B
630,0.1923999891470264,34,B
631,-0.9697251170623308,58,B
632,0.5501912444849035,87,B
633,-2.213757642882337,86,A
634,-1.3184138500474425,39,A
635,0.4464577146235748,46,A
636,-2.0397020168007214,17,A
637,-1.1007153683202602,89,B
638,0.1345370966188087,12,C
639,0.653517857615409,71,C
640,0.7896521045085849,85,A
641,0.0233939480691229,37,C
642,0.5406829629985563,68,C
643,0.1413022599752446,50,B
644,-1.1159771270702208,26,B
645,-0.2003405090684073,59,B
646,0.0104073023245218,39,C
647,0.1503553852037249,14,B
648,0.6736116873204767,67,A
649,0.836971847730947,10,C
650,-0.0009330688516502,85,C
651,-1.405123793211684,66,C
652,0.3761371124035486,7,B
653,1.0827863374288786,5,A
654,3.0903431507725263,76,B
655,1.6566898980952656,74,B
656,0.4471814391990447,6,A
657,0.5203065667461167,31,A
658,-0.2963300796029832,51,C
659,0.7895027170067219,38,A
660,-1.464847442776458,69,B
661,0.7449249425523594,31,C
662,-1.349803427768358,67,B
663,2.328705405708491,83,A
664,-2.363211220923895,1,C
665,-0.8942832482095565,52,A
666,-1.6908844191977914,26,B
667,0.0078324382951968,43,C
668,1.5110163727223973,47,C
669,0.5984244561041727,13,C
670,-0.0736999255731742,32,C
671,0.1962222433999598,90,A
672,-0.4845715567959537,12,B
673,-1.5152764526135587,15,B
674,0.1279228750424991,12,A
675,-1.3986493655969603,32,C
676,-0.5105669799737653,62,B
677,-2.0465310019819585,95,A
678,-0.0807064220628938,51,A
679,0.2438037443458988,8,B
680,0.47299287754543,61,A
681,-0.4808819220373627,51,A
682,-0.7037108777551644,88,C
683,-0.007531065338359,78,C
684,0.9278738702561028,39,B
685,0.5724215293508601,28,C
686,-1.6010706655505718,25,A
687,-0.9690454215435944,27,C
688,0.9947055621627336,78,C
689,0.3425054995320584,98,A
690,0.2490448403364957,91,B
691,1.3034810179234575,88,C
692,-0.2296262048399052,50,C
693,0.2997782988496564,91,C
694,1.2487518521945713,21,C
695,1.0509420656978474,37,C
696,-0.1366164101409384,49,B
697,2.922030447615547,2,A
698,1.084203644005095,95,C
699,-0.5414148295318735,37,B
700,-1.2228025434346794,44,C
701,0.8212164849523637,81,A
702,-0.4846480021939826,6,A
703,0.6365071355311737,54,A
704,0.3750214222650684,79,B
705,-1.3997158187785332,90,B
706,0.4366643919722042,67,C
707,-0.2011253366640834,1,A
708,1.982469750874739,55,B
709,1.7835006270640996,19,A
710,1.1590497350625528,90,C
711,1.4284216029919,78,C
712,0.0415342388756921,13,B
713,1.3375527540806786,91,C
714,-0.8609061305317229,30,A
715,-1.4127306357420455,58,A
716,1.339180499669122,50,C
717,-0.3623503164640065,5,A
718,-0.6888349147683742,12,A
719,-2.237080163071274,51,B
720,1.864617104425259,1,A
721,-0.1174309627187731,22,B
722,-0.356678123590688,57,C
723,-1.1230263697755158,83,B
724,1.6904258376983163,88,C
725,0.8682248447642273,71,A
726,0.0408585056230318,96,B
727,0.9008085454451108,9,A
728,1.833882545992612,54,B
729,0.4848688726771253,64,A
730,-0.4860659097438882,91,A
731,0.0682029019102573,15,C
732,-0.4187133146098855,64,A
733,1.7367615499443505,10,C
734,-1.178679945812144,83,B
735,0.1174047254724695,76,A
736,1.784494918001983,2,B
737,-0.5253334324610773,34,A
738,2.1190425558061587,35,A
739,0.1057501136157343,62,C
740,-1.5449910983860344,81,B
741,-0.9389254374385536,28,A
742,1.406530324396812,19,A
743,-0.8576900129755366,52,A
744,1.6563704563683463,47,B
745,2.4963021019680123,80,C
746,1.6711994581056262,86,C
747,0.4636422575517034,61,A
748,0.4964532474036243,63,B
749,-0.5089071082046217,59,B
750,0.2250709192620865,31,A
751,-0.56874266959239,64,C
752,-0.2165644654633753,59,C
753,-0.3879053451946652,69,B
754,0.4888351572778001,95,A
755,1.00297322640703,64,A
756,0.7716453887524116,21,A
757,-0.4620924065051129,97,B
758,0.498005027924165,2,A
759,-0.4972028240385532,66,B
760,-1.7881349084822409,44,C
761,0.0380178053133357,24,B
762,-1.7025188569580891,24,B
763,0.1392639835034691,72,C
764,-0.5672260684583229,41,B
765,-1.2951178344799434,45,B
766,0.3244662692698081,77,A
767,0.0753121396966983,22,B
768,-0.0273536220273473,1,B
769,0.337189702565157,33,A
770,0.4896166513492412,51,A
771,0.369101351963871,21,C
772,-0.648842741461058,11,A
773,1.0640745230516016,97,A
774,-0.7536440799820777,44,A
775,0.3362527867385874,16,B
776,1.5021324575082302,27,B
777,1.2678297950562774,97,A
778,1.243516386100385,35,C
779,-1.307485274948752,47,B
780,-0.0775290912924362,83,A
781,-0.7744629847944454,1,B
782,-1.5051904286744269,82,A
783,-0.3595995499962753,61,C
784,1.415159035413497,15,B
785,0.05896052537492,30,C
786,-0.1029890925146366,64,B
787,-1.7678136447128014,76,A
788,1.4403791573307272,1,A
789,-0.9891676680876148,32,B
790,-0.7173175986273943,36,B
791,0.0552900208909449,99,A
792,-1.0086695950807545,51,A
793,0.8129248388708099,62,C
794,-0.0314795796875783,44,C
795,-0.4958105371127449,54,B
796,-0.734899790217176,23,A
797,-0.1213970946587525,6,A
798,0.8502790504674531,88,C
799,-0.396517486942818,36,C
800,0.3425471265991518,54,C
801,0.449942726180904,60,B
802,-1.7832441101794976,75,A
803,-0.9445092448308894,73,B
804,0.2080021154307385,78,B
805,-0.1319318740968234,92,B
806,-1.112056229239743,51,B
807,1.025375585907458,31,A
808,-1.7790891286186907,11,C
809,0.4901431505953649,32,C
810,-0.1299089808242354,69,B
811,-0.6025741592469245,30,B
812,0.1186633086914015,58,B
813,0.4422662817661172,61,C
814,2.008207105480471,69,B
815,-0.1394096548588089,60,B
816,-0.6696002614632635,21,B
817,0.6745159930410372,89,C
818,-0.5936901392382751,78,A
819,-0.0319353524950589,97,B
820,-0.1819679464318197,80,B
821,-0.3940229303256409,30,A
822,1.075894983136544,37,A
823,2.4669101645941764,9,C
824,-0.2872476932282868,78,C
825,-0.2603412487134866,76,C
826,-0.7391415010097158,76,A
827,1.1418828797469818,34,B
828,-1.1162146680402258,53,C
829,-1.7164965457174857,46,B
830,-1.592728465296838,73,B
831,0.3143105744886798,50,B
832,0.0053553890810281,41,B
833,0.946807555195602,69,A
834,-0.593567351168984,31,B
835,-1.935352522821066,35,C
836,-2.083952492487251,82,B
837,0.0503274834215537,21,A
838,-1.6907677255015143,61,B
839,0.0906081239550177,65,B
840,-0.1906200437823579,4,B
841,-1.0932496237274354,7,A
842,0.6769217145489879,26,B
843,0.2803806179712679,27,A
844,-2.225274932063922,25,C
845,-0.1817403280273344,95,C
846,0.9861915454580183,3,B
847,-0.0955780353979686,38,B
848,0.3022434857649722,15,B
849,1.1669309027856871,79,A
850,1.4586913087817532,81,A
851,-0.6605373278343571,10,A
852,-1.2957052108497955,69,C
853,1.7682762284618323,31,A
854,0.6230311211439613,95,C
855,-0.3041736364763127,8,C
856,1.9500185498448483,79,A
857,0.3216614676000029,61,A
858,-0.3041206994273864,24,B
859,0.2964696535324245,19,B
860,-0.4274479044535018,12,B
861,0.6808442680831269,70,C
862,0.4932343889835341,4,C
863,-1.6993304558682,78,C
864,0.3967633305935478,5,B
865,2.1810411673200116,33,A
866,-0.1403542106106981,72,B
867,-0.9109991308177972,14,C
868,0.4180920438033013,89,C
869,0.9394727416076124,35,B
870,0.3366384148242511,4,C
871,-0.0962476757532497,31,C
872,0.1452012907563636,43,B
873,0.3389821606249536,87,A
874,0.4635582002299342,84,A
875,-0.3105875068167147,99,B
876,0.4444461674022717,63,C
877,0.8857379770305552,61,B
878,-1.0613630396833753,39,A
879,0.0002775853304729,87,B
880,0.2007380851161291,59,C
881,-0.008319084409382,54,A
882,-0.2560326103682994,73,A
883,0.42574695185724,13,B
884,1.6519144907207386,55,C
885,1.9387829573771052,45,C
886,1.0980746622442523,71,A
887,-1.0168850951555553,30,C
888,0.9898687920846306,25,B
889,-0.8034899052694922,87,C
890,1.5423919614797477,99,C
891,-0.0469047780442542,78,C
892,1.7279094842364473,91,C
893,-2.4785259251047917,53,C
894,-0.0035887923133762,20,A
895,-1.834983374724355,11,B
896,0.6627366796852358,8,C
897,-0.9258975005589573,61,C
898,-0.9022887831329184,96,A
899,0.0442169512775045,95,C
900,-1.7063889202863691,76,A
901,-1.6983348651391268,59,B
902,0.8169876352860149,69,A
903,0.2167793157101396,59,A
904,-0.0833045591759384,48,C
905,0.9199339576098388,59,C
906,0.2586899963260645,50,A
907,0.2254998453209281,76,B
908,-1.830222483223223,21,A
909,0.6310988533547072,73,A
910,0.7778200553271802,47,C
911,-1.7145047634291692,32,C
